625	0.12885942 -0.24525547 -0.090208724 0.008821223 -0.08180057 0.40412596 0.06825043 0.25239396 0.26573685 0.22361335 0.023332223 0.11529469 0.31963253 -0.24004063 -0.35132188 0.0760556 -0.007644616 -0.055586092 -0.012599051 0.25498992 -0.050964624 0.22614291 -0.01628974 -0.24382997 -0.28057623 -0.17279764 -0.034821104 0.12978296 0.26600754 -0.024387332 -0.5500714 0.13776065 -0.13365078 0.37057722 -0.1607801 0.106770344 -0.060209125 -0.010129077 0.16655482 -0.047247574 0.088833556 0.30524063 0.08731272 -0.5538752 -0.008081501 -0.08448927 0.11217226 -0.537052 0.17704926 0.081941 -0.03357393 0.09195355 -0.55644464 -0.046721876 0.14189306 -0.05550064 -0.28519803 0.20394264 0.05885169 0.17579848 -0.2313691 -0.025643885 -0.094838016 0.10390431
669	-0.09786455 -0.21106979 -0.1261636 0.20311373 -0.13307701 0.05121687 0.23561276 0.18613149 0.14411923 -0.01953057 0.10414846 -0.4054598 0.096725866 -0.25921673 0.026749242 0.07843496 0.16539957 -0.17219032 -0.2301372 -0.0074930154 0.06683807 -0.017732995 0.09382399 -0.6402484 -0.27711517 -0.07100232 0.3227444 0.14373481 0.48265618 -0.08954971 0.01592243 -0.061994143 0.013266217 0.08467033 -0.17337863 -0.15106808 0.06496728 0.00951766 0.029485954 -0.2121502 -0.18921486 0.22817025 -0.002038625 0.011548592 0.2796778 0.11968932 -0.25493556 -0.028731138 0.19371289 -0.088238865 0.37714735 0.009373162 -0.055645756 0.24271716 -0.012718275 -0.11846259 -0.21256533 0.30892536 -0.31788662 0.23780343 0.28618133 6.1315484e-05 -0.018874228 -0.21005864
641	-0.15671344 -0.104921 -0.23622946 -0.43456933 -0.2620973 0.17380834 0.17430079 -0.16721985 0.039539404 -0.29085597 0.2615622 -0.029588696 0.09914841 0.12310219 -0.108858034 0.20049125 -0.35028213 -0.19007146 -0.22153285 0.019981483 -0.037582275 -0.29164407 -0.013073472 0.14034063 0.34197778 -0.052718773 -0.012645027 0.1222275 -0.08489352 -0.18878931 -0.3850764 0.062746674 -0.04773993 -0.09935667 -0.026133513 0.33449388 -0.24157575 0.06666878 0.008942713 0.0370903 0.43510294 0.036907148 0.047886595 -0.33817947 -0.17152911 -0.2145802 -0.05215331 -0.26699582 0.16119048 0.19727682 -0.078154154 0.01107399 -0.37497875 0.008367335 0.1055244 -0.3902142 0.28633887 0.08279011 0.29885805 0.072111115 0.17891303 0.2877118 0.35261 0.13441333
593	-0.03314972 0.028996488 -0.011366973 -0.17322105 -0.04777652 0.06451845 0.029451929 -0.108991556 -0.07146232 -0.047296725 0.06727041 0.06764626 -0.038254216 0.09625947 -0.09798555 0.009875151 -0.09880958 -0.014066299 -0.0247179 -0.0698006 -0.08820902 -0.014562205 0.062771656 0.17532635 0.06849505 0.05725104 -0.04504111 -0.07608116 -0.18231952 0.09551783 -0.12445359 -0.07645106 0.014030486 -0.009619705 0.050368287 0.044130698 0.053678814 -0.08707692 0.020986538 0.116986066 0.11944527 -0.034805834 -0.011429065 -0.104349196 -0.052963406 -0.017657552 0.039426543 -0.14555173 -0.0072435457 0.024650846 -0.08154019 0.049321968 -0.12505935 -0.08748469 0.017679902 -0.06630163 0.035023764 -0.10632511 0.058327682 -0.07073566 0.046887964 0.095970385 0.13527164 -0.013094362
572	0.12476121 -0.09879598 -0.02023672 0.20209451 -0.014358077 0.1394541 0.018791791 0.17924441 0.14747551 0.17958665 0.006680469 -0.014272705 0.13824259 -0.21897346 -0.11390878 -0.0032103043 0.14263815 0.0011663362 0.0177956 0.13994597 0.043167666 0.14922139 -0.08309306 -0.41696888 -0.24658112 -0.12198343 0.05076959 0.1558672 0.34111688 -0.051102467 -0.24510705 0.08390866 -0.059814908 0.16676453 -0.10992615 -0.014713228 0.06483539 0.020255864 0.082436085 -0.13670577 -0.1123161 0.18137503 -0.029555975 -0.2896293 0.1335611 0.04103671 0.012413566 -0.24374111 0.11209278 -0.036215685 0.21813408 0.02501756 -0.2698789 0.028101785 0.035641886 0.12345326 -0.22299579 0.14404708 -0.12167395 0.08460834 -0.071966454 -0.073057085 -0.18001075 -0.06243117
611	-0.1902341 -0.10281457 -0.24867725 -0.34791288 -0.20397723 0.19053242 0.1996803 -0.18830143 0.0087851565 -0.31682265 0.29349574 -0.12805477 0.0900137 0.14202723 -0.08244051 0.16620427 -0.30600485 -0.19139028 -0.23050812 0.029551521 -0.08921066 -0.33402362 -0.027392207 -0.0029854574 0.37673858 0.050508715 0.039846353 0.20831956 0.043471947 -0.15179498 -0.4248615 0.044670746 -0.02486452 -0.13739142 0.013582082 0.26853454 -0.25097078 0.10541664 0.033825416 0.033477813 0.36223757 0.00974701 0.13696808 -0.36554942 -0.100309245 -0.19475761 -0.05624775 -0.29120493 0.11694531 0.16049212 0.01877062 0.014895658 -0.37072882 0.05895233 0.075389765 -0.36874324 0.33162448 0.11437487 0.24738197 0.058839355 0.16095237 0.27929974 0.3307603 0.102449276
654	-0.06094983 -0.20215647 -0.39473003 -0.56512535 -0.3403358 0.38153595 0.35560596 -0.048819207 0.19263801 -0.12380086 0.40655386 0.074109465 0.24716134 0.0018385835 -0.25491297 0.32052866 -0.4386304 -0.30798203 -0.39137617 0.17570858 -0.18620151 -0.12071912 0.07704194 0.058603793 0.22581106 -0.10466622 -0.13344337 0.07333333 -0.07528408 0.010154525 -0.6471714 0.19185773 -0.17350341 0.06669475 -0.14035523 0.3962969 -0.3532365 -0.022672817 0.15589754 0.13735133 0.54542434 0.14415896 0.24375127 -0.60584736 -0.22672555 -0.3024432 0.09827815 -0.50228024 0.21711327 0.35882896 -0.092407495 0.13449731 -0.61994505 -0.07232471 0.21397524 -0.52178925 0.17260455 0.24522033 0.42569217 0.14951473 0.01774523 0.41613454 0.47541744 0.23248361
443	0.07804851 -0.36861897 -0.3173145 -0.1934843 -0.30041793 0.43712354 0.3690321 0.28031516 0.34047675 0.0675251 0.31607318 -0.064146124 0.37086102 -0.33417678 -0.31369787 0.26378977 -0.19414002 -0.30816272 -0.34251463 0.27957484 -0.12135878 0.09279574 0.068382114 -0.43626508 -0.21819445 -0.20253672 0.044009324 0.17256454 0.33750418 -0.0542252 -0.6323007 0.16664231 -0.22518614 0.27072358 -0.28005332 0.22948284 -0.25053865 -0.029963367 0.20252378 -0.03347994 0.26413894 0.37497702 0.1665356 -0.6115476 -0.018872362 -0.19582096 0.034932975 -0.54136974 0.35123575 0.206949 0.1611951 0.17306964 -0.6092573 -0.017937522 0.17131004 -0.32027805 -0.20825326 0.42923892 0.097959846 0.3368479 -0.04218526 0.23934862 0.22917742 0.11430693
559	0.11172107 -0.3595857 -0.23062459 0.09561196 -0.18424289 0.45082653 0.3263346 0.39229077 0.36624715 0.18388787 0.14769468 -0.14424178 0.35704464 -0.4388904 -0.2939754 0.18026729 0.037096087 -0.17704445 -0.2662358 0.2100051 -0.03723904 0.16861613 0.042091254 -0.69152117 -0.4267548 -0.22041711 0.10977803 0.22788285 0.53893363 -0.03802845 -0.53691757 0.10896675 -0.173653 0.37121254 -0.30017987 0.058741428 -0.10590911 -0.022028528 0.1711683 -0.16722226 0.019866914 0.45233262 0.039584115 -0.55839646 0.14515378 -0.0412447 0.015934605 -0.55521905 0.30470508 0.11088768 0.30839965 0.12342836 -0.5654959 0.05881266 0.09356262 -0.106418565 -0.39522493 0.4257493 -0.11321674 0.36613864 0.01070286 0.12538807 0.0016185008 -0.04537886
563	-0.012347821 -0.21362221 -0.08898541 0.17846116 -0.07933712 0.18470217 0.19460891 0.23893529 0.18019128 0.09736172 0.03327091 -0.26856217 0.17901058 -0.27938098 -0.14127229 0.074773245 0.16508898 -0.11290425 -0.14973137 0.09328968 0.027711509 0.074649744 -0.022723109 -0.5666325 -0.30920622 -0.099454015 0.2420273 0.16188383 0.44414413 -0.13912702 -0.20320973 0.004462529 -0.07176498 0.19116308 -0.18742578 -0.0643661 0.069601595 -0.023487244 0.047793027 -0.21814667 -0.09002638 0.26389092 -0.01410643 -0.24078539 0.1946886 -0.002474472 -0.10098929 -0.25162977 0.17495897 -0.024411334 0.33302397 0.04804535 -0.267526 0.14428602 0.037333056 -0.04687246 -0.22798143 0.271956 -0.20017621 0.2498982 0.10979277 0.0038355049 -0.050329078 -0.12450323
606	-0.21317737 -0.07766603 -0.21682742 -0.46931505 -0.21809092 0.32987648 0.15542653 -0.20547825 0.0351055 -0.2525788 0.2594211 0.029392079 0.08670075 0.18387926 -0.19519362 0.10954628 -0.38241175 -0.13745326 -0.2078435 -0.0218971 -0.09039006 -0.24471499 0.04286757 0.20049548 0.35527003 0.032969933 -0.06790058 0.13568093 -0.08808352 -0.0577522 -0.5786088 0.043662824 -0.009339709 0.027448613 0.027046505 0.33338046 -0.24890561 0.05001202 0.09791477 0.06493362 0.44572645 0.026697239 0.15658768 -0.5079614 -0.17826536 -0.22456917 0.011158738 -0.48347378 0.10274151 0.22271048 -0.056170955 0.046514023 -0.52944684 0.0068446677 0.07021637 -0.39857554 0.30161422 0.05467047 0.34689295 0.026679203 0.112303324 0.31193233 0.37090617 0.114102334
152	-0.060711898 -0.17031676 -0.2683155 -0.34554875 -0.2782598 0.3113556 0.23362184 -0.019607283 0.14197327 -0.09620554 0.3024087 0.034658536 0.18850306 -0.02558133 -0.22154103 0.22824293 -0.29228166 -0.23453137 -0.25063747 0.10516074 -0.18093932 -0.13399482 0.09671087 -0.07037789 0.15898001 -0.09005716 -0.030541928 0.1659905 -0.00645265 -0.096941106 -0.522911 0.14054078 -0.13207388 0.038115047 -0.028955773 0.25146258 -0.2593879 0.0044447314 0.12529664 0.062141724 0.3820878 0.09607369 0.1876594 -0.49816978 -0.16260338 -0.24994916 0.10645205 -0.4379525 0.1798036 0.23173136 -0.004240021 0.15060112 -0.5127725 -0.006684752 0.12183416 -0.36257827 0.11675948 0.21323764 0.2739958 0.14497514 -0.014623385 0.25003868 0.2784484 0.14301343
553	0.13567615 -0.16599682 -0.09264894 -0.10237892 -0.0555726 0.31626055 0.044270102 0.15095092 0.16042581 0.14704207 0.061999727 0.16918978 0.24305382 -0.15057999 -0.23467766 0.15460281 -0.1143884 -0.042244487 -0.03611882 0.20939818 -0.08993551 0.14425482 -0.019599857 -0.1069985 -0.10201585 -0.1183822 -0.1368719 0.16975486 0.116723 0.033722654 -0.44893754 0.10949904 -0.11911633 0.2230238 -0.13570233 0.12572992 -0.13730606 0.030577565 0.11273418 0.0372822 0.18363267 0.18846104 0.09877975 -0.46850985 -0.099533886 -0.09381295 0.19015557 -0.4347434 0.18271789 0.18234864 -0.010341235 0.13587457 -0.4385488 -0.16000377 0.12511425 -0.02624784 -0.16626313 0.15372153 0.1497554 0.11109482 -0.17711692 0.07575984 0.04492628 0.06590738
570	0.11173272 -0.18827903 -0.06370361 0.09444727 -0.007953193 0.3026922 0.0066305716 0.16372985 0.18161152 0.116272844 0.03670335 0.027141942 0.19683541 -0.18861482 -0.20304596 0.08043477 0.010496225 -0.023440018 0.012160115 0.21883225 0.031285666 0.12919533 -0.21507952 -0.47211245 -0.14025213 -0.10308703 0.018234357 0.3664878 0.41641757 -0.17891629 -0.47230518 0.12403712 -0.07798043 0.20408113 -0.085551776 0.06662014 -0.033063196 0.1883516 0.0732183 -0.15751402 0.046266235 0.20009395 -0.018625222 -0.47099662 0.11471079 -0.040239606 0.021753352 -0.43672553 0.12563923 0.054536514 0.19119634 0.031777225 -0.4535409 -0.029558033 0.06533344 0.052357923 -0.18804096 0.20612116 -0.022456659 0.07604096 -0.0561091 -0.052875753 -0.1629684 -0.021623703
668	-0.13633227 -0.057135347 -0.017900128 0.14665201 -0.02785261 -0.061970722 0.1254552 0.030841086 0.03774663 -0.1160635 -0.0019271867 -0.32351238 -0.046701815 -0.07072126 0.11725947 -2.9182993e-05 0.13767332 -0.027508179 -0.09183724 -0.07534807 0.09438708 -0.124150224 -0.0610166 -0.44384253 -0.035818256 0.035401113 0.306901 0.17533496 0.3483122 -0.16666603 0.009608919 -0.097011246 0.06273524 -0.12481107 0.0017315326 -0.12709354 0.08095352 0.070314705 -0.038601328 -0.23225354 -0.13819297 0.045339834 -0.08673213 0.007869868 0.21435076 0.07793737 -0.24069564 0.00905274 0.016151736 -0.09685226 0.32105395 -0.034902036 -1.23903155e-05 0.22670752 -0.07113872 -0.05293864 0.0047305375 0.13020234 -0.27587652 0.07919366 0.28258505 -0.01698521 -0.0019894438 -0.20431812
600	-0.22358704 0.09621134 0.09987211 0.04006113 0.09062892 -0.031032456 -0.10233918 -0.23490275 -0.12035619 -0.26625848 -0.08947465 -0.22325309 -0.13464645 0.22341172 0.09638805 -0.13600107 0.07070967 0.1041957 0.084590115 -0.15653628 0.17144932 -0.2702898 -0.17326872 -0.21225357 0.28134748 0.173764 0.21682309 0.23126866 0.19048306 -0.24702252 -0.11592282 -0.16094773 0.15501434 -0.16763182 0.19994155 -0.07077233 0.09778753 0.2167698 -0.14831603 -0.2179741 -0.03636808 -0.15223221 -0.1593675 -0.08502928 0.181438 0.09065749 -0.20596562 -0.06580856 -0.11430107 -0.14916314 0.21942312 -0.19334333 -0.08543821 0.22765826 -0.1421922 0.016885193 0.27197474 -0.1003686 -0.099037245 -0.12902966 0.23539735 -0.09408548 -0.05458159 -0.14071518
681	0.3059494 -0.2586144 -0.22497901 0.21190993 -0.18395787 -0.43965524 0.2091281 0.37338334 0.1842742 0.26069537 0.14734921 0.060251076 0.0657416 -0.37073627 0.28162506 0.21056938 0.0024392605 -0.16647555 -0.20183825 0.31487706 -0.076047175 0.25599995 0.17110944 -0.065810725 -0.3227778 -0.29300374 -0.047389936 -0.16837701 -0.012316586 0.010316831 0.594993 0.2713916 -0.16533174 -0.071123585 -0.27534306 0.028742231 -0.09526245 -0.15407196 0.18581264 -0.029900258 -0.254319 0.11994383 0.18815215 0.59528255 -0.117276326 -0.14106295 0.109747194 0.60352504 0.26718372 -0.0016824678 -0.014796454 0.15617913 0.5816995 -0.094168864 0.21853837 -0.11353486 -0.2843961 0.32958603 -0.06578195 0.3215659 -0.1892488 0.023081556 0.060016997 0.1563237
547	0.1005618 -0.13875875 -0.21236947 -0.3191933 -0.17561315 0.18088003 0.30897552 0.044061378 0.13679306 0.15070525 0.19639927 0.15068762 0.13902973 -0.18883166 -0.15319389 0.27075323 -0.19815978 -0.25636604 -0.2975775 -0.02411753 -0.28432688 0.14123863 0.36150908 0.2733679 -0.23719613 -0.1621957 -0.21012592 -0.37481278 -0.36604515 0.38105458 0.13904583 0.08363894 -0.18126673 0.21534632 -0.19956186 0.15907669 -0.10573657 -0.27831194 0.2040876 0.27376136 0.20878038 0.19053966 0.1918219 0.15132052 -0.23402297 -0.18736237 0.06322953 0.039480075 0.15471332 0.29475403 -0.166505 0.32178944 0.08161514 -0.19713241 0.21126065 -0.25979978 -0.18798381 0.09499508 0.20138712 0.18317509 -0.06155579 0.24239251 0.38967904 0.1567649
598	-0.053994812 0.066764966 0.073865846 0.114871375 0.1068858 0.019711863 -0.11297244 -0.068257704 -0.051595166 -0.041290905 -0.13402957 -0.057269573 -0.04165361 0.041806996 0.0034078863 -0.11367016 0.13382351 0.094051436 0.13870521 -0.050417095 0.13090491 -0.018372066 -0.13071941 -0.17057857 0.012161031 0.069276355 0.07814055 0.14448902 0.15115061 -0.13027325 -0.08717926 -0.10811597 0.095938385 0.009406576 0.104257174 -0.10339494 0.12814383 0.094640315 -0.06600105 -0.12591462 -0.07428074 -0.013897032 -0.10647499 -0.070448264 0.14340083 0.124397546 -0.067097254 -0.07592296 -0.05470123 -0.095498696 0.12872283 -0.11137531 -0.06411671 0.095740505 -0.062455244 0.11678659 0.045148287 -0.07806439 -0.10782571 -0.10321501 0.047201112 -0.13775219 -0.16002248 -0.11107625
568	0.27758372 -0.36741233 -0.21348187 -0.059509147 -0.19226538 0.5588145 0.18306994 0.40660343 0.39432964 0.32176661 0.17361218 0.1826826 0.4316779 -0.40887588 -0.44830796 0.2181291 -0.09061789 -0.17869252 -0.17111084 0.3902168 -0.11854816 0.32440874 0.054184347 -0.34947553 -0.40354282 -0.29140657 -0.12111692 0.14016016 0.260057 0.031394444 -0.7578606 0.3010494 -0.27164707 0.4855411 -0.2950642 0.25445303 -0.17338 -0.07000541 0.25931567 0.007695526 0.18801595 0.44455278 0.17185427 -0.765973 -0.039271675 -0.1873149 0.20279115 -0.70669353 0.3385337 0.19131644 -0.020391135 0.19668166 -0.7521856 -0.15634546 0.24751517 -0.12975845 -0.42574912 0.40660226 0.1271276 0.26170793 -0.2888251 0.08907889 -0.045249205 0.13288109
558	-0.016856872 -0.18721104 -0.25576246 -0.28728306 -0.28417727 0.2700934 0.36722776 0.11205118 0.2120666 0.010253953 0.2555288 -0.054107722 0.21055019 -0.15857573 -0.1926505 0.2917364 -0.22823837 -0.2587971 -0.37423533 0.020178532 -0.23204404 -0.020243779 0.22281191 -0.12756757 -0.058845248 -0.08947641 -0.07070008 0.050608866 0.010272862 0.1680595 -0.35396558 0.008886587 -0.08800469 0.08114603 -0.16877219 0.17081502 -0.24108948 -0.14485544 0.11032348 0.10999955 0.24317774 0.20378102 0.0626811 -0.30748466 -0.09016186 -0.09078893 0.04153967 -0.33612666 0.18781239 0.29518718 0.12893033 0.2152613 -0.3331787 -0.047960736 0.12830329 -0.27345747 -0.02207075 0.22258867 0.16405387 0.2266812 0.08773817 0.3017644 0.3353081 -0.0024335682
562	0.15335837 -0.18073899 -0.024842303 0.16528678 -0.023840165 0.28728157 0.04473615 0.16739698 0.1945861 0.12483963 0.0013903119 0.001413444 0.17686814 -0.2224994 -0.19068012 0.029380295 0.08199875 -0.00439414 -0.020132253 0.18878493 0.0008083116 0.14239484 -0.11274743 -0.5070695 -0.21696077 -0.10872711 0.012834216 0.23456083 0.36054838 -0.10364089 -0.4050343 0.14148311 -0.08632406 0.20791143 -0.094382286 0.04835575 0.035897374 0.074310325 0.06876911 -0.13766132 -0.0025693849 0.22353816 -0.055057105 -0.4195987 0.119782455 0.020516392 0.04254577 -0.382668 0.11742005 0.004866721 0.21725802 0.05611405 -0.4026131 -0.031007953 0.035600133 0.07560117 -0.23165725 0.17962073 -0.07665398 0.100113824 -0.06170177 -0.028917681 -0.18883958 -0.024283115
595	0.33303034 -0.15883432 0.013892485 0.16254354 0.031129945 0.2017838 0.01485309 0.39564627 0.2271205 0.46627215 -0.03069407 0.27571172 0.17665297 -0.31863707 -0.23444739 -0.028846227 0.09083086 -0.06319775 -0.0005466081 0.15917414 -0.22015592 0.4489285 0.2765824 0.30702817 -0.5952881 -0.22743478 -0.22034179 -0.49415523 -0.34744298 0.4168653 0.17855382 0.102312654 -0.21241944 0.4598683 -0.24888425 -0.0053516645 0.09721603 -0.384663 0.2218509 0.2064185 -0.1931164 0.329077 0.11156064 0.064996906 -0.069653936 0.01935302 0.20375562 -0.12246974 0.18379705 -0.003951341 -0.25665063 0.14852548 0.043748423 -0.25364724 0.14369899 0.120875984 -0.5014604 0.06772313 -0.08703904 0.1944838 -0.33828717 -0.045468938 -0.088930264 0.08450516
502	-0.05486276 -0.14218253 -0.2277485 -0.24722524 -0.17413355 0.33407032 0.10643396 0.011160728 0.14334853 -0.08684521 0.20466341 -0.025174014 0.20518243 0.007759586 -0.24116871 0.1616829 -0.19232488 -0.12791723 -0.13768461 0.09570425 -0.0908715 -0.09737217 -0.013471097 -0.16468328 0.14421408 -0.02365302 0.009873269 0.2763822 0.15069282 -0.17191508 -0.5493194 0.133239 -0.08413467 0.08316865 -0.018137194 0.23058675 -0.17509814 0.07914056 0.06887997 -0.035551026 0.31556302 0.1327261 0.13192317 -0.52746737 -0.05913368 -0.1573339 0.068045035 -0.45956814 0.1765607 0.15917224 0.003955243 0.057314128 -0.54394716 0.06027902 0.09054229 -0.23333114 0.09065733 0.17396031 0.1882244 0.08988911 -0.018215336 0.13905436 0.14457697 0.0926043
97	0.21561414 -0.36088464 -0.33720222 -0.30900896 -0.31156427 0.5189413 0.2465846 0.31267074 0.3412881 0.19829503 0.3046229 0.20988692 0.44471678 -0.31136942 -0.39880204 0.35795867 -0.28119865 -0.24321832 -0.22952715 0.43339494 -0.15957327 0.19315173 0.0491871 -0.13185994 -0.15234408 -0.30446005 -0.16578034 0.16923565 0.18048874 -0.04829174 -0.8013608 0.356309 -0.2580588 0.3093536 -0.2928571 0.38273016 -0.3589367 -0.028056875 0.28624544 0.03390669 0.41004518 0.36622912 0.2587743 -0.7857983 -0.20714447 -0.33359045 0.28480268 -0.6956383 0.3465605 0.3222316 -0.087795734 0.17947997 -0.7647668 -0.18659045 0.27104 -0.313299 -0.27052444 0.39689457 0.3152185 0.29834837 -0.28669083 0.25867015 0.16443527 0.2633735
521	-0.04549719 -0.19953927 -0.31060514 -0.5072116 -0.30434582 0.44293183 0.23079437 -0.0074402094 0.18269265 -0.076812126 0.30348274 0.10377051 0.21717024 0.0076674856 -0.32168627 0.23397091 -0.40629235 -0.2787422 -0.27349076 0.12468813 -0.16775325 -0.081029296 0.11215751 0.104701966 0.17024532 -0.060720105 -0.12691435 0.081415445 -0.07018696 -0.009632306 -0.662242 0.13542119 -0.14379694 0.16496311 -0.12948063 0.36443096 -0.32168248 -0.05308009 0.13505161 0.11593962 0.5204346 0.18840131 0.20298067 -0.62546116 -0.23207709 -0.27460685 0.08578611 -0.5579851 0.2101036 0.32045454 -0.13353483 0.13473444 -0.63549733 -0.030409142 0.17699334 -0.46214905 0.06141941 0.21785457 0.35264677 0.122140154 0.016369678 0.32280794 0.3632121 0.21954256
509	0.02134767 -0.16337298 -0.19799551 -0.49128887 -0.23332903 0.37461302 0.22773904 -0.0041129887 0.11011081 0.01781805 0.26564267 0.25257435 0.22682974 -0.02356965 -0.29147983 0.27345064 -0.36049607 -0.22580075 -0.27385744 0.1456109 -0.26616493 0.03268456 0.18989176 0.3063584 0.10401428 -0.11626866 -0.25203562 -0.018072663 -0.29175055 0.23466893 -0.5758659 0.15274066 -0.14284928 0.14084421 -0.11928199 0.32653916 -0.33088267 -0.108082846 0.14596456 0.25910676 0.452255 0.10461363 0.21632136 -0.5433107 -0.28496602 -0.27250704 0.19664098 -0.487535 0.18253347 0.34232017 -0.20101544 0.27636424 -0.56623036 -0.25718528 0.16729906 -0.32459757 0.025958415 0.13855278 0.38761377 0.08175474 -0.11591615 0.3160731 0.4078011 0.23920818
552	0.16340835 -0.14312679 -0.0036718212 0.23688991 0.04591695 0.27325302 -0.022069216 0.24654989 0.1751724 0.20258692 -0.093591295 0.031704504 0.16262223 -0.24049917 -0.20629106 0.009630727 0.16973004 0.018162074 0.050304674 0.16832572 -0.0024204887 0.20914562 -0.06734913 -0.41924942 -0.27672246 -0.14565797 0.02327899 0.17507035 0.32614747 -0.030169265 -0.34497514 0.108007476 -0.09037833 0.26307458 -0.097446136 -0.024224732 0.090364635 -0.0038021263 0.10858336 -0.12725647 -0.10090396 0.21619353 -0.010405419 -0.38503215 0.09830212 0.05954789 0.058956116 -0.36053723 0.10221172 -0.036323532 0.12800795 0.047703423 -0.39233732 -0.044033088 0.023175215 0.13860404 -0.27715486 0.14448553 -0.119498394 0.110261396 -0.14705026 -0.10527674 -0.26996487 -0.0254734
544	0.28661403 -0.14311422 -0.08591745 -0.07484919 -0.067097455 0.2280783 0.10939316 0.26057354 0.18837577 0.4199161 0.07921908 0.32885522 0.14461133 -0.2567755 -0.24420968 0.07075096 -0.086745456 -0.16289109 -0.113981515 0.13071471 -0.2930613 0.38757297 0.32512182 0.38994968 -0.4576053 -0.25714132 -0.29581723 -0.5040567 -0.44408238 0.4199195 0.118092194 0.17944114 -0.18038031 0.39881706 -0.20306782 0.09942521 0.006721072 -0.38346532 0.26482865 0.3496225 -0.011819329 0.280836 0.16599196 0.04817858 -0.21313187 -0.12845348 0.22755602 -0.1199033 0.10081397 0.15218745 -0.3534484 0.22941698 0.10115359 -0.32843786 0.18645193 -0.012194404 -0.41430908 0.06676696 0.10827733 0.15871447 -0.288989 0.07927795 0.1475794 0.13295646
607	-0.028479788 -0.09697197 -0.27801543 -0.40675426 -0.24764475 0.19214138 0.24560592 -0.06771427 0.11404985 -0.13408276 0.28999478 0.04376267 0.17006728 0.027897313 -0.11925638 0.19621027 -0.33018488 -0.2215173 -0.24008238 0.12141769 -0.1283063 -0.18417315 0.04032764 0.13376918 0.24368215 -0.07724338 -0.096856594 0.07106466 -0.06236903 -0.060513414 -0.44527632 0.16388969 -0.14104585 -0.04348927 -0.08371548 0.28825894 -0.34707826 -0.0019311365 0.12849024 0.10839898 0.37699875 0.07275558 0.15368855 -0.37617448 -0.16905573 -0.28300044 0.08374122 -0.32887754 0.1678336 0.21710259 -0.08472007 0.09166075 -0.39062095 -0.03621906 0.16670966 -0.39937702 0.182769 0.16366917 0.31075525 0.15262929 -0.004086403 0.31433818 0.37443966 0.18094856
576	0.24517286 -0.21697477 -0.06240185 0.17752524 -0.03960287 0.38504225 0.048503127 0.31501818 0.29212412 0.2683127 0.007476706 0.060378924 0.29223275 -0.32025337 -0.30079964 0.015696837 0.08874848 0.0036014318 -0.030149968 0.25510904 -0.006888725 0.263338 -0.10883248 -0.54186815 -0.3988143 -0.20305696 -0.041281972 0.25111407 0.39781484 -0.0718229 -0.5419642 0.18940099 -0.14583689 0.3667494 -0.15262651 0.042536154 0.04220917 0.056861755 0.12355231 -0.119482785 -0.021863628 0.34651965 -0.025218658 -0.57924026 0.15486784 -0.033611104 0.0769708 -0.5202559 0.18388107 0.0021389239 0.16778538 0.062288642 -0.5564872 -0.07500915 0.13440996 0.08412285 -0.37948877 0.2352452 -0.049958274 0.16596949 -0.16829264 -0.046916038 -0.22494712 5.9965998e-05
640	-0.06248208 -0.126055 -0.15969573 -0.42591208 -0.23605679 0.30000904 0.2152363 -0.05376758 0.04353469 -0.073169746 0.20829633 0.17653345 0.17182055 0.023496136 -0.269331 0.22349586 -0.32873502 -0.17193896 -0.20608397 0.043164954 -0.26375446 -0.015762892 0.19031253 0.25697476 0.1251685 -0.03928607 -0.21079333 -0.0009939 -0.27054793 0.20131823 -0.5008218 0.102340326 -0.111549884 0.09588501 -0.08880581 0.28845194 -0.23554796 -0.09475866 0.12280149 0.2335793 0.39493042 0.008148704 0.13377595 -0.42433035 -0.2591258 -0.19996086 0.18695898 -0.40501413 0.14648825 0.29074568 -0.115404405 0.2276752 -0.44701105 -0.24211231 0.14582054 -0.27498096 0.0424016 0.043086387 0.332397 0.027403753 -0.03592957 0.27997282 0.37859952 0.1827269
682	0.43051025 -0.34478736 -0.37404248 0.057739645 -0.38369197 -0.4445027 0.43141267 0.53661835 0.29796666 0.34459612 0.33611214 0.14651802 0.23269136 -0.5534818 0.26717624 0.50004715 -0.17715433 -0.3447976 -0.36915538 0.5465536 -0.14936404 0.35326725 0.21260372 -0.09275201 -0.42507726 -0.41793597 -0.13045196 -0.16457756 0.06940447 0.10398013 0.71925175 0.50850743 -0.36266476 -0.1073911 -0.4559359 0.13622509 -0.350882 -0.21406275 0.33145434 0.16540198 -0.07393013 0.14896758 0.32544667 0.70588696 -0.2629866 -0.37186965 0.29003692 0.75499564 0.41243118 0.20851117 -0.07631156 0.3810374 0.7258649 -0.22260974 0.31933412 -0.21546006 -0.45016968 0.60683316 0.09923848 0.49996817 -0.36458936 0.279989 0.2168208 0.31288463
